,booking_request_id,to_state,ending_stage,country,city,city_ok,capital,portfolio_type,floor_size_cat,price_category,time_booked,time_create_booking,after_creation,times_booked_cat
8075,181469.0,submitted / declined / submitted / declined,declined,GB,London,london,1.0,3.0,20_40,1_5millions,181.0,1.0210372222222222,1j_3j,sup_30
8076,181701.0,submitted,submitted,GB,London,london,1.0,7.0,20_40,1_5millions,183.0,6.678659375,3j_15j,sup_30
8077,181468.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,1_5millions,183.0,1.803121851851852,1j_3j,sup_30
8078,181627.0,declined,declined,GB,London,london,1.0,3.0,20_40,1_5millions,183.0,3.7175311805555555,3j_15j,sup_30
8079,177107.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,8.0,40_60,50k_100k,2.0,47.98952236111111,sup_15j,inf_3
8080,166109.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,100k_200k,4.0,0.015027488425925927,10s_1h,3_5
8081,177100.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,100k_200k,3.0,47.971904502314814,sup_15j,3_5
8082,179650.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,65.26285396990741,sup_15j,inf_3
8083,179654.0,submitted / declined,declined,FR,Paris,paris,1.0,5.0,20_40,50k_100k,3.0,65.26687420138889,sup_15j,3_5
8084,177099.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,inf_20,50k_100k,7.0,47.969878252314814,sup_15j,7_10
8085,166110.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,5.0,0.019648657407407406,10s_1h,5_7
8086,177106.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,7.0,47.986367280092594,sup_15j,7_10
8087,166107.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,inf_20,100k_200k,4.0,1.6782407407407408e-06,less_10s,3_5
8088,177103.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,inf_20,100k_200k,2.0,47.97568920138889,sup_15j,inf_3
8089,177105.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,47.98514252314815,sup_15j,inf_3
8090,177104.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,47.984639375,sup_15j,inf_3
8091,129923.0,submitted / matched / declined,declined,GB,London,london,1.0,2.0,inf_20,200k_500k,48.0,6.597222222222222e-07,less_10s,sup_30
8092,111804.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,sup_200,1_5millions,9.0,3.071122638888889,3j_15j,7_10
8093,111583.0,submitted / declined,declined,US,New York,new york,1.0,3.0,100_200,1_5millions,29.0,2.2105998958333335,1j_3j,15_30
8094,111581.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,sup_200,sup_5millions,29.0,2.210384895833333,1j_3j,15_30
8095,111578.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,sup_200,1_5millions,24.0,2.209588888888889,1j_3j,15_30
8096,111582.0,submitted / declined,declined,US,New York,new york,1.0,3.0,100_200,1_5millions,29.0,2.2091835069444445,1j_3j,15_30
8097,111978.0,submitted / declined,declined,GB,London,london,1.0,4.0,inf_20,100k_200k,97.0,1.4467592592592592e-06,less_10s,sup_30
8098,127055.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,100_200,200k_500k,2.0,0.036261006944444445,10s_1h,inf_3
8099,127064.0,submitted / declined,declined,US,New York,new york,1.0,3.0,40_60,100k_200k,6.0,0.08291377314814814,1h_1j,5_7
8100,127065.0,submitted / declined,declined,US,New York,new york,1.0,3.0,40_60,100k_200k,2.0,0.0840453587962963,1h_1j,inf_3
8101,127040.0,submitted / matched / booked,booked,US,New York,new york,1.0,3.0,80_100,200k_500k,2.0,7.060185185185186e-07,less_10s,inf_3
8104,113532.0,submitted / matched / declined,declined,GB,London,london,1.0,2.0,40_60,200k_500k,13.0,1.226851851851852e-06,less_10s,10_15
8105,121485.0,submitted / declined,declined,GB,London,london,1.0,7.0,inf_20,100k_200k,28.0,1.8518518518518519e-06,less_10s,15_30
8106,121484.0,submitted / declined,declined,GB,London,london,1.0,5.0,inf_20,10k_50k,21.0,9.490740740740741e-07,less_10s,15_30
8108,132676.0,declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,1.0,0.17486333333333334,1h_1j,inf_3
8109,132435.0,submitted / declined,declined,GB,London,london,1.0,8.0,sup_200,200k_500k,1.0,7.870370370370371e-07,less_10s,inf_3
8110,132574.0,declined,declined,GB,London,london,1.0,8.0,100_200,1_5millions,1.0,0.16750613425925925,1h_1j,inf_3
8111,132573.0,declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,1.0,0.16755769675925927,1h_1j,inf_3
8112,166125.0,submitted / matched / declined,declined,GB,St Austell,st austell,0.0,6.0,100_200,100k_200k,9.0,1.6898148148148148e-06,less_10s,7_10
8113,140849.0,submitted / declined,declined,GB,London,london,1.0,5.0,inf_20,10k_50k,29.0,1.1689814814814815e-06,less_10s,15_30
8114,134824.0,submitted / declined,declined,GB,Bristol,bristol,0.0,8.0,100_200,50k_100k,1.0,1.0532407407407408e-06,less_10s,inf_3
8115,138264.0,declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,6.0,20.986273287037037,sup_15j,5_7
8116,141527.0,declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,2.0,60.16673884259259,sup_15j,inf_3
8117,139055.0,declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,5.0,60.16677328703704,sup_15j,5_7
8118,138227.0,submitted / declined,declined,GB,London,london,1.0,3.0,100_200,500k_1millions,6.0,9.259259259259259e-07,less_10s,5_7
8119,139054.0,declined,declined,GB,London,london,1.0,3.0,100_200,100k_200k,6.0,20.986827511574074,sup_15j,5_7
8120,141528.0,submitted / matched / declined,declined,GB,London,london,1.0,8.0,100_200,500k_1millions,1.0,20.98150679398148,sup_15j,inf_3
8124,155901.0,submitted / declined,declined,US,New York,new york,1.0,4.0,inf_20,10k_50k,1.0,261.29994662037035,sup_15j,inf_3
8126,115036.0,submitted / declined,declined,US,New York,new york,1.0,3.0,100_200,200k_500k,2.0,6.97474443287037,3j_15j,inf_3
8127,115037.0,submitted / declined,declined,US,New York,new york,1.0,3.0,100_200,1_5millions,29.0,6.974745219907407,3j_15j,15_30
8129,115489.0,submitted / declined,declined,US,new york,new york,1.0,3.0,sup_200,1_5millions,4.0,10.833623287037037,3j_15j,3_5
8134,167687.0,submitted / submitted / declined,declined,GB,London,london,1.0,0.0,inf_20,100k_200k,13.0,40.1377778587963,sup_15j,10_15
8135,158976.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,20_40,200k_500k,6.0,39.84712496527778,sup_15j,5_7
8136,173647.0,declined,declined,FR,Paris,paris,1.0,3.0,inf_20,100k_200k,7.0,39.03741269675926,sup_15j,7_10
8137,172771.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,100k_200k,7.0,1.9907407407407407e-06,less_10s,7_10
8138,173648.0,declined,declined,FR,Paris,paris,1.0,8.0,20_40,100k_200k,6.0,39.03733392361111,sup_15j,5_7
8140,120333.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,10k_50k,2.0,8.333333333333333e-07,less_10s,inf_3
8141,128362.0,submitted / declined,declined,GB,London,london,1.0,5.0,inf_20,10k_50k,13.0,6.585713680555555,3j_15j,10_15
8142,128109.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,100k_200k,6.0,2.4961388425925928,1j_3j,5_7
8143,111448.0,submitted / declined,declined,US,New York,new york,1.0,8.0,sup_200,1_5millions,29.0,2.523148148148148e-06,less_10s,15_30
8144,111447.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,100_200,1_5millions,26.0,1.9560185185185185e-06,less_10s,15_30
8145,111446.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,sup_200,1_5millions,29.0,1.3657407407407408e-06,less_10s,15_30
8146,162557.0,declined,declined,GB,London,london,1.0,8.0,40_60,50k_100k,2.0,15.976028460648148,sup_15j,inf_3
8147,162566.0,submitted / matched / declined,declined,GB,London,london,1.0,3.0,40_60,50k_100k,2.0,2.0652279166666667,1j_3j,inf_3
8148,162406.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,10k_50k,4.0,1.539351851851852e-06,less_10s,3_5
8149,162556.0,declined,declined,GB,London,london,1.0,3.0,20_40,100k_200k,2.0,15.976117337962963,sup_15j,inf_3
8150,162555.0,declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,2.0,15.976338912037036,sup_15j,inf_3
8151,162567.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,2.0,2.0657824074074074,1j_3j,inf_3
8152,162554.0,declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,2.0,15.976577604166666,sup_15j,inf_3
8159,129044.0,submitted / declined,declined,US,New York,new york,1.0,6.0,inf_20,sup_5millions,395.0,1.261574074074074e-06,less_10s,sup_30
8160,156076.0,submitted / declined,declined,GB,London,london,1.0,3.0,100_200,100k_200k,6.0,1.0879629629629629e-06,less_10s,5_7
8161,149083.0,submitted / declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,2.0,2.0949074074074075e-06,less_10s,inf_3
8162,149084.0,submitted / matched / declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,2.0,3.113425925925926e-06,less_10s,inf_3
8163,149082.0,submitted / matched / matched / declined,declined,GB,London,london,1.0,8.0,sup_200,1_5millions,2.0,1.111111111111111e-06,less_10s,inf_3
8164,181379.0,submitted / matched,matched,GB,London,london,1.0,3.0,40_60,sup_5millions,366.0,6.156042847222222,3j_15j,sup_30
8165,181378.0,submitted,submitted,GB,London,london,1.0,3.0,40_60,sup_5millions,366.0,6.156681469907407,3j_15j,sup_30
8166,181490.0,submitted / matched,matched,GB,London,london,1.0,3.0,20_40,sup_5millions,366.0,6.15561087962963,3j_15j,sup_30
8168,170221.0,declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,15.2228171875,sup_15j,inf_3
8169,170084.0,declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,0.20741996527777778,1h_1j,inf_3
8170,170220.0,declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,1.0,15.222881689814814,sup_15j,inf_3
8171,170219.0,declined,declined,FR,Paris,paris,1.0,3.0,20_40,50k_100k,2.0,15.222952766203704,sup_15j,inf_3
8172,132265.0,submitted / matched / declined,declined,US,Los Angeles,los angeles,0.0,0.0,inf_20,500k_1millions,23.0,1.0416666666666667e-06,less_10s,15_30
8174,152795.0,submitted / declined,declined,GB,London ,london,1.0,3.0,100_200,10k_50k,2.0,0.009428506944444444,10s_1h,inf_3
8175,152794.0,submitted / declined,declined,GB,London,london,1.0,5.0,20_40,10k_50k,2.0,0.008656296296296296,10s_1h,inf_3
8176,152796.0,submitted / declined,declined,GB,London,london,1.0,5.0,20_40,10k_50k,2.0,0.010067152777777777,10s_1h,inf_3
8177,152788.0,submitted / matched / declined,declined,GB,London,london,1.0,7.0,20_40,10k_50k,2.0,8.101851851851852e-07,less_10s,inf_3
8178,129328.0,submitted / declined,declined,GB,London,london,1.0,7.0,40_60,10k_50k,6.0,0.19254894675925927,1h_1j,5_7
8179,131024.0,submitted / declined,declined,GB,London,london,1.0,7.0,40_60,10k_50k,1.0,6.701650486111111,3j_15j,inf_3
8182,176662.0,submitted / declined,declined,GB,London,london,1.0,3.0,inf_20,50k_100k,29.0,1.6435185185185185e-06,less_10s,15_30
8183,164542.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,100k_200k,3.0,1.5856481481481483e-06,less_10s,3_5
8184,150054.0,declined,declined,GB,London,london,1.0,6.0,40_60,500k_1millions,44.0,4.869973148148148,3j_15j,sup_30
8185,150055.0,declined,declined,GB,London,london,1.0,3.0,40_60,500k_1millions,32.0,4.870715613425926,3j_15j,sup_30
8186,150056.0,declined,declined,GB,London,london,1.0,3.0,40_60,100k_200k,32.0,4.872045717592592,3j_15j,sup_30
8188,156554.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,3.0,9.027777777777778e-07,less_10s,3_5
8190,115959.0,submitted / declined,declined,GB,Nottingham,nottingham,0.0,5.0,40_60,100k_200k,59.0,1.7824074074074073e-06,less_10s,sup_30
8191,181695.0,submitted / declined,declined,FR,Paris,paris,1.0,8.0,60_80,100k_200k,4.0,2.8356481481481484e-06,less_10s,3_5
8192,181697.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,3.0,3.449074074074074e-06,less_10s,3_5
8193,181822.0,submitted / matched,matched,FR,Paris,paris,1.0,3.0,100_200,500k_1millions,11.0,0.8700787962962963,1h_1j,10_15
8194,181696.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,8.0,100_200,100k_200k,3.0,3.1481481481481483e-06,less_10s,3_5
8195,181694.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,100_200,200k_500k,4.0,2.523148148148148e-06,less_10s,3_5
8196,134587.0,submitted / declined,declined,GB,London,london,1.0,4.0,inf_20,10k_50k,2.0,0.05212768518518519,1h_1j,inf_3
8197,134796.0,submitted / declined,declined,GB,London,london,1.0,4.0,inf_20,10k_50k,2.0,0.4365360300925926,1h_1j,inf_3
8198,134803.0,submitted / submitted,submitted,GB,London,london,1.0,4.0,inf_20,10k_50k,2.0,0.4761959027777778,1h_1j,inf_3
8199,136560.0,submitted,submitted,GB,London,london,1.0,4.0,inf_20,inf_10k,2.0,11.098115231481481,3j_15j,inf_3
8209,162612.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,10k_50k,2.0,0.07153347222222223,1h_1j,inf_3
8210,136623.0,submitted / declined,declined,FR,Paris,paris,1.0,8.0,60_80,100k_200k,4.0,3.5069444444444447e-06,less_10s,3_5
8211,136626.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,20_40,100k_200k,4.0,6.446759259259259e-06,less_10s,3_5
8212,136621.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,60_80,100k_200k,4.0,1.8171296296296296e-06,less_10s,3_5
8213,136620.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,40_60,100k_200k,4.0,9.837962962962963e-07,less_10s,3_5
8214,136624.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,80_100,100k_200k,4.0,4.328703703703704e-06,less_10s,3_5
8215,136629.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,60_80,100k_200k,4.0,9.143518518518519e-06,less_10s,3_5
8216,136622.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,40_60,200k_500k,4.0,2.673611111111111e-06,less_10s,3_5
8217,136625.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,80_100,100k_200k,4.0,5.162037037037037e-06,less_10s,3_5
8218,136628.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,8.0,60_80,200k_500k,4.0,8.263888888888888e-06,less_10s,3_5
8219,136627.0,submitted / matched / declined,declined,FR,Paris,paris,1.0,3.0,80_100,200k_500k,4.0,7.3495370370370375e-06,less_10s,3_5
8220,138670.0,submitted / declined,declined,GB,Birmingham,birmingham,0.0,6.0,20_40,sup_5millions,243.0,1.0300925925925926e-06,less_10s,sup_30
8221,119864.0,submitted / matched / declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,6.0,2.064102789351852,1j_3j,5_7
8222,119860.0,submitted / matched / declined,declined,GB,London,london,1.0,5.0,inf_20,10k_50k,6.0,2.0640988310185184,1j_3j,5_7
8223,119866.0,submitted / declined,declined,GB,London,london,1.0,3.0,inf_20,50k_100k,6.0,2.064105185185185,1j_3j,5_7
8224,119176.0,submitted / declined,declined,GB,London,london,1.0,8.0,60_80,100k_200k,4.0,7.060185185185186e-07,less_10s,3_5
8225,120142.0,submitted / matched / declined / declined,declined,GB,London,london,1.0,8.0,60_80,100k_200k,5.0,2.9988337962962963,1j_3j,5_7
8226,119861.0,submitted / declined,declined,GB,London ,london,1.0,3.0,60_80,50k_100k,6.0,2.0640996875,1j_3j,5_7
8227,119858.0,submitted / matched / declined,declined,GB,London,london,1.0,3.0,inf_20,100k_200k,20.0,2.0640970949074076,1j_3j,15_30
8228,119857.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,50k_100k,6.0,2.0640962268518517,1j_3j,5_7
8229,119859.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,6.0,2.064097974537037,1j_3j,5_7
8230,119862.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,50k_100k,6.0,2.0641005902777776,1j_3j,5_7
8231,119865.0,submitted / declined,declined,GB,London,london,1.0,7.0,40_60,100k_200k,6.0,2.064103888888889,1j_3j,5_7
8232,119854.0,submitted / declined,declined,GB,London ,london,1.0,5.0,inf_20,10k_50k,6.0,2.0640932175925926,1j_3j,5_7
8233,119818.0,submitted / declined,declined,GB,London,london,1.0,8.0,20_40,50k_100k,5.0,2.0271228125,1j_3j,5_7
8234,119852.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,100k_200k,13.0,2.0640914583333334,1j_3j,10_15
8235,119867.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,50k_100k,6.0,2.066128622685185,1j_3j,5_7
8236,119863.0,submitted / declined,declined,GB,London,london,1.0,8.0,20_40,50k_100k,6.0,2.0641014699074076,1j_3j,5_7
8237,119856.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,200k_500k,59.0,2.0640949305555556,1j_3j,sup_30
8238,119855.0,submitted / declined,declined,GB,London,london,1.0,3.0,40_60,50k_100k,6.0,2.064094074074074,1j_3j,5_7
8239,125331.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,sup_200,100k_200k,2.0,6.186231377314815,3j_15j,inf_3
8240,123340.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,20_40,100k_200k,6.0,0.00912650462962963,10s_1h,5_7
8241,125057.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,20_40,50k_100k,1.0,3.3609333680555555,3j_15j,inf_3
8242,123337.0,submitted / matched / declined,declined,US,New York,new york,1.0,3.0,20_40,100k_200k,6.0,8.333333333333333e-07,less_10s,5_7
8243,125056.0,submitted / declined,declined,US,New York,new york,1.0,3.0,20_40,50k_100k,2.0,3.358655185185185,3j_15j,inf_3
8245,149085.0,submitted / matched / booked,booked,GB,London,london,1.0,8.0,100_200,500k_1millions,2.0,31.02297238425926,sup_15j,inf_3
8247,121925.0,submitted / declined,declined,GB,London,london,1.0,3.0,20_40,100k_200k,7.0,1.0300925925925926e-06,less_10s,7_10
8248,162138.0,submitted / submitted / declined,declined,FR,Bordeaux,bordeaux,0.0,3.0,100_200,1_5millions,30.0,4.1782407407407405e-06,less_10s,15_30
8249,162137.0,submitted / submitted / matched / declined,declined,FR,Bordeaux,bordeaux,0.0,3.0,60_80,500k_1millions,30.0,3.2291666666666665e-06,less_10s,15_30
8250,162139.0,submitted / submitted / declined,declined,FR,Bordeaux,bordeaux,0.0,3.0,100_200,1_5millions,30.0,5.1157407407407404e-06,less_10s,15_30
8251,162136.0,submitted / submitted / matched / declined,declined,FR,Bordeaux,bordeaux,0.0,8.0,sup_200,sup_5millions,30.0,2.0717592592592593e-06,less_10s,15_30
8252,143632.0,submitted / matched / declined,declined,US,New York,new york,1.0,2.0,sup_200,sup_5millions,7.0,3.832359814814815,3j_15j,7_10
8253,143634.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,sup_200,1_5millions,7.0,3.832280497685185,3j_15j,7_10
8254,143633.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,sup_200,1_5millions,7.0,3.8323185300925924,3j_15j,7_10
8255,143631.0,submitted / matched / declined,declined,US,New York,new york,1.0,8.0,sup_200,sup_5millions,7.0,3.832728287037037,3j_15j,7_10
8256,143635.0,submitted / matched / booked,booked,US,New York,new york,1.0,8.0,sup_200,1_5millions,7.0,3.832221157407407,3j_15j,7_10
8258,113893.0,submitted / declined,declined,GB,London,london,1.0,8.0,100_200,100k_200k,8.0,0.01251582175925926,10s_1h,7_10
8259,152911.0,submitted / matched / booked,booked,FR,Paris,paris,1.0,3.0,20_40,200k_500k,16.0,9.143518518518518e-07,less_10s,15_30
8260,177391.0,submitted,submitted,GB,London,london,1.0,3.0,40_60,100k_200k,7.0,0.006311828703703704,10s_1h,7_10
8261,177393.0,submitted,submitted,GB,London,london,1.0,3.0,100_200,50k_100k,7.0,0.006313912037037037,10s_1h,7_10
8262,177394.0,submitted,submitted,GB,London,london,1.0,3.0,100_200,100k_200k,7.0,0.006314618055555556,10s_1h,7_10
8263,177389.0,submitted,submitted,GB,London,london,1.0,3.0,60_80,100k_200k,7.0,0.004699259259259259,10s_1h,7_10
8264,177392.0,submitted,submitted,GB,London,london,1.0,3.0,60_80,100k_200k,7.0,0.0063132175925925925,10s_1h,7_10
8265,177390.0,submitted,submitted,GB,London,london,1.0,5.0,40_60,50k_100k,7.0,0.006309976851851852,10s_1h,7_10
8266,177380.0,submitted,submitted,GB,London,london,1.0,3.0,40_60,100k_200k,7.0,1.9791666666666666e-06,less_10s,7_10
8267,177395.0,submitted,submitted,GB,London,london,1.0,3.0,80_100,100k_200k,7.0,0.006315347222222222,10s_1h,7_10
8268,177388.0,submitted,submitted,GB,London,london,1.0,3.0,40_60,100k_200k,7.0,0.003920995370370371,10s_1h,7_10
8269,177281.0,submitted / declined,declined,FR,Paris,paris,1.0,3.0,sup_200,100k_200k,1.0,1.875e-06,less_10s,inf_3
8273,181184.0,submitted / declined,declined,GB,London,london,1.0,8.0,60_80,10k_50k,1.0,3.090762222222222,3j_15j,inf_3
8277,155705.0,submitted / matched / booked,booked,GB,Liverpool,liverpool,0.0,3.0,100_200,200k_500k,55.0,8.796296296296296e-07,less_10s,sup_30
